Source_Negative_Row,Source_Sequence_ID,Original_Acceptor_SMILES,Repaired_Acceptor_SMILES,Raw_RDKit_Parse_OK,Repaired_RDKit_Parse_OK,Modified,Repair_Count,Removed_Bracket_Positions_1Based,Repaired_Canonical_SMILES
407,406,[Si](O[C@H]1[C@H](NC(C(F)(F)F)=O)[C@@H](OC(C)=O)[C@H](O[C@H]2[C@H](NC(C(F)(F)F)=O)[C@@H](OC(C)=O)[C@H](O[C@H]3[C@H](NC(C(F)(F)F)=O)[C@@H](OC(C)=O)[C@H](OC(=O)C)[C@@H]](COCC4=CC=CC=C4)O3)[C@@H](COC(C)=O)O2)[C@@H](COC(C)=O)O1)(C(C)(C)C)(C5=CC=CC=C5)C6=CC=CC=C6,[Si](O[C@H]1[C@H](NC(C(F)(F)F)=O)[C@@H](OC(C)=O)[C@H](O[C@H]2[C@H](NC(C(F)(F)F)=O)[C@@H](OC(C)=O)[C@H](O[C@H]3[C@H](NC(C(F)(F)F)=O)[C@@H](OC(C)=O)[C@H](OC(=O)C)[C@@H](COCC4=CC=CC=C4)O3)[C@@H](COC(C)=O)O2)[C@@H](COC(C)=O)O1)(C(C)(C)C)(C5=CC=CC=C5)C6=CC=CC=C6,False,True,True,1,167,CC(=O)OC[C@H]1O[C@@H](O[C@H]2[C@H](OC(C)=O)[C@@H](NC(=O)C(F)(F)F)[C@H](O[Si](c3ccccc3)(c3ccccc3)C(C)(C)C)O[C@@H]2COC(C)=O)[C@H](NC(=O)C(F)(F)F)[C@@H](OC(C)=O)[C@@H]1O[C@@H]1O[C@H](COCc2ccccc2)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1NC(=O)C(F)(F)F
408,407,O([C@H]1[C@@H](OC(=O)C2=CC=CC=C2)[C@H](OC(C)=O)[C@@H](COC(C)=O)O[C@@H]1OCC=C)[C@H]3[C@H](NC(OCC(Cl)(Cl)Cl)=O)[C@@H](OCC4=CC=CC=C4)[C@H](OC(=O)C)[C@@H]](COCC5=CC=CC=C5)O3,O([C@H]1[C@@H](OC(=O)C2=CC=CC=C2)[C@H](OC(C)=O)[C@@H](COC(C)=O)O[C@@H]1OCC=C)[C@H]3[C@H](NC(OCC(Cl)(Cl)Cl)=O)[C@@H](OCC4=CC=CC=C4)[C@H](OC(=O)C)[C@@H](COCC5=CC=CC=C5)O3,False,True,True,1,151,C=CCO[C@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(=O)c2ccccc2)[C@@H]1O[C@@H]1O[C@H](COCc2ccccc2)[C@@H](OC(C)=O)[C@H](OCc2ccccc2)[C@H]1NC(=O)OCC(Cl)(Cl)Cl
409,408,O([C@H]1[C@@H]([C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H]](COCC3=CC=CC=C3)O1)N4C(=O)C=5C(C4=O)=CC=CC5)[C@@H]6[C@@H](OC(=O)C7=CC=CC=C7)[C@H](O[C@H]8[C@H](OC(=O)C9=CC=CC=C9)[C@@H](OC(=O)C%10=CC=CC=C%10)[C@H](OCCCN=[N+]=[N-])O[C@@H]8COC(=O)C%11=CC=CC=C%11)O[C@H](COC(=O)C%12=CC=CC=C%12)[C@@H]6O,O([C@H]1[C@@H]([C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H](COCC3=CC=CC=C3)O1)N4C(=O)C=5C(C4=O)=CC=CC5)[C@@H]6[C@@H](OC(=O)C7=CC=CC=C7)[C@H](O[C@H]8[C@H](OC(=O)C9=CC=CC=C9)[C@@H](OC(=O)C%10=CC=CC=C%10)[C@H](OCCCN=[N+]=[N-])O[C@@H]8COC(=O)C%11=CC=CC=C%11)O[C@H](COC(=O)C%12=CC=CC=C%12)[C@@H]6O,False,True,True,1,57,CC(=O)O[C@H]1[C@H](OCc2ccccc2)[C@@H](N2C(=O)c3ccccc3C2=O)[C@H](O[C@H]2[C@@H](O)[C@@H](COC(=O)c3ccccc3)O[C@@H](O[C@H]3[C@H](OC(=O)c4ccccc4)[C@@H](OC(=O)c4ccccc4)[C@H](OCCCN=[N+]=[N-])O[C@@H]3COC(=O)c3ccccc3)[C@@H]2OC(=O)c2ccccc2)O[C@@H]1COCc1ccccc1
410,409,O([Si](C(C(C)C)(C)C)(C)C)[C@H]1[C@@H]([C@@H](OCC2=CC3=C(C=C2)C=CC=C3)[C@H](OC(=O)C)[C@@H]](COCC4=CC=CC=C4)O1)N5C(=O)C=6C(C5=O)=CC=CC6,O([Si](C(C(C)C)(C)C)(C)C)[C@H]1[C@@H]([C@@H](OCC2=CC3=C(C=C2)C=CC=C3)[C@H](OC(=O)C)[C@@H](COCC4=CC=CC=C4)O1)N5C(=O)C=6C(C5=O)=CC=CC6,False,True,True,1,90,CC(=O)O[C@H]1[C@H](OCc2ccc3ccccc3c2)[C@@H](N2C(=O)c3ccccc3C2=O)[C@H](O[Si](C)(C)C(C)(C)C(C)C)O[C@@H]1COCc1ccccc1
411,410,O([C@H]1[C@@H]([C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H]](COCC3=CC=CC=C3)O1)N4C(=O)C=5C(C4=O)=CC=CC5)C6=CC=C(OC)C=C6,O([C@H]1[C@@H]([C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H](COCC3=CC=CC=C3)O1)N4C(=O)C=5C(C4=O)=CC=CC5)C6=CC=C(OC)C=C6,False,True,True,1,57,COc1ccc(O[C@@H]2O[C@H](COCc3ccccc3)[C@@H](OC(C)=O)[C@H](OCc3ccccc3)[C@H]2N2C(=O)c3ccccc3C2=O)cc1
412,411,N(C(OCC(Cl)(Cl)Cl)=O)[C@@H]1[C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H]](COCC3=CC=CC=C3)O[C@H]1OCC4=CC=C(COC(CCC(O)=O)=O)C=C4,N(C(OCC(Cl)(Cl)Cl)=O)[C@@H]1[C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H](COCC3=CC=CC=C3)O[C@H]1OCC4=CC=C(COC(CCC(O)=O)=O)C=C4,False,True,True,1,70,CC(=O)O[C@H]1[C@H](OCc2ccccc2)[C@@H](NC(=O)OCC(Cl)(Cl)Cl)[C@H](OCc2ccc(COC(=O)CCC(=O)O)cc2)O[C@@H]1COCc1ccccc1
413,412,O([C@@H]1[C@@H](OC(=O)C2=CC=CC=C2)[C@H](O[C@H]3[C@H](OC(=O)C4=CC=CC=C4)[C@@H](OC(=O)C5=CC=CC=C5)[C@H](OCCCCCCNC(OCC=C)=O)O[C@@H]3COCC6=CC=CC=C6)O[C@H](COCC7=CC=CC=C7)[C@@H]1OCC8=CC=CC=C8)[C@H]9[C@H](NC(C(Cl)(Cl)Cl)=O)[C@@H](OC(CCC(C)=O)=O)[C@H](OC(=O)C)[C@@H]](COCC%10=CC=CC=C%10)O9,O([C@@H]1[C@@H](OC(=O)C2=CC=CC=C2)[C@H](O[C@H]3[C@H](OC(=O)C4=CC=CC=C4)[C@@H](OC(=O)C5=CC=CC=C5)[C@H](OCCCCCCNC(OCC=C)=O)O[C@@H]3COCC6=CC=CC=C6)O[C@H](COCC7=CC=CC=C7)[C@@H]1OCC8=CC=CC=C8)[C@H]9[C@H](NC(C(Cl)(Cl)Cl)=O)[C@@H](OC(CCC(C)=O)=O)[C@H](OC(=O)C)[C@@H](COCC%10=CC=CC=C%10)O9,False,True,True,1,260,C=CCOC(=O)NCCCCCCO[C@@H]1O[C@H](COCc2ccccc2)[C@@H](O[C@@H]2O[C@H](COCc3ccccc3)[C@H](OCc3ccccc3)[C@H](O[C@@H]3O[C@H](COCc4ccccc4)[C@@H](OC(C)=O)[C@H](OC(=O)CCC(C)=O)[C@H]3NC(=O)C(Cl)(Cl)Cl)[C@H]2OC(=O)c2ccccc2)[C@H](OC(=O)c2ccccc2)[C@H]1OC(=O)c1ccccc1
414,413,O([C@@H]1[C@@H](OC(=O)C2=CC=CC=C2)[C@H](O[C@H]3[C@H](OC(=O)C4=CC=CC=C4)[C@@H](OC(=O)C5=CC=CC=C5)[C@H](OCCCCCCNC(OCC=C)=O)O[C@@H]3COCC6=CC=CC=C6)O[C@H](COCC7=CC=CC=C7)[C@@H]1OCC8=CC=CC=C8)[C@H]9[C@H](NC(C(Cl)(Cl)Cl)=O)[C@@H](OC(CCC(C)=O)=O)[C@H](OC(=O)C)[C@@H]](COCC%10=CC=CC=C%10)O9,O([C@@H]1[C@@H](OC(=O)C2=CC=CC=C2)[C@H](O[C@H]3[C@H](OC(=O)C4=CC=CC=C4)[C@@H](OC(=O)C5=CC=CC=C5)[C@H](OCCCCCCNC(OCC=C)=O)O[C@@H]3COCC6=CC=CC=C6)O[C@H](COCC7=CC=CC=C7)[C@@H]1OCC8=CC=CC=C8)[C@H]9[C@H](NC(C(Cl)(Cl)Cl)=O)[C@@H](OC(CCC(C)=O)=O)[C@H](OC(=O)C)[C@@H](COCC%10=CC=CC=C%10)O9,False,True,True,1,260,C=CCOC(=O)NCCCCCCO[C@@H]1O[C@H](COCc2ccccc2)[C@@H](O[C@@H]2O[C@H](COCc3ccccc3)[C@H](OCc3ccccc3)[C@H](O[C@@H]3O[C@H](COCc4ccccc4)[C@@H](OC(C)=O)[C@H](OC(=O)CCC(C)=O)[C@H]3NC(=O)C(Cl)(Cl)Cl)[C@H]2OC(=O)c2ccccc2)[C@H](OC(=O)c2ccccc2)[C@H]1OC(=O)c1ccccc1
415,414,O([C@@H]1[C@@H](OC(=O)C2=CC=CC=C2)[C@H](O[C@H]3[C@H](OC(=O)C4=CC=CC=C4)[C@@H](OC(=O)C5=CC=CC=C5)[C@H](OCCCCCCNC(OCC=C)=O)O[C@@H]3COCC6=CC=CC=C6)O[C@H](COCC7=CC=CC=C7)[C@@H]1OCC8=CC=CC=C8)[C@H]9[C@H](NC(C(Cl)(Cl)Cl)=O)[C@@H](OC(CCC(C)=O)=O)[C@H](OC(=O)C)[C@@H]](COCC%10=CC=CC=C%10)O9,O([C@@H]1[C@@H](OC(=O)C2=CC=CC=C2)[C@H](O[C@H]3[C@H](OC(=O)C4=CC=CC=C4)[C@@H](OC(=O)C5=CC=CC=C5)[C@H](OCCCCCCNC(OCC=C)=O)O[C@@H]3COCC6=CC=CC=C6)O[C@H](COCC7=CC=CC=C7)[C@@H]1OCC8=CC=CC=C8)[C@H]9[C@H](NC(C(Cl)(Cl)Cl)=O)[C@@H](OC(CCC(C)=O)=O)[C@H](OC(=O)C)[C@@H](COCC%10=CC=CC=C%10)O9,False,True,True,1,260,C=CCOC(=O)NCCCCCCO[C@@H]1O[C@H](COCc2ccccc2)[C@@H](O[C@@H]2O[C@H](COCc3ccccc3)[C@H](OCc3ccccc3)[C@H](O[C@@H]3O[C@H](COCc4ccccc4)[C@@H](OC(C)=O)[C@H](OC(=O)CCC(C)=O)[C@H]3NC(=O)C(Cl)(Cl)Cl)[C@H]2OC(=O)c2ccccc2)[C@H](OC(=O)c2ccccc2)[C@H]1OC(=O)c1ccccc1
416,415,O([C@H]1[C@@H]([C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H]](COCC3=CC=CC=C3)O1)N4C(=O)C=5C(C4=O)=CC=CC5)[C@H]6[C@@H](O[C@H]7[C@H](OC(C)=O)[C@@H](OCC8=CC=CC=C8)[C@H](O[C@H]9[C@H](OCC%10=CC=CC=C%10)[C@@H](OCC%11=CC=CC=C%11)[C@@H](OCC%12=CC=CC=C%12)[C@@H](COCC%13=CC=CC=C%13)O9)[C@@H](COCC%14=CC=CC=C%14)O7)[C@@H](COC(=O)C%15=CC=CC=C%15)O[C@@H](OCCCN=[N+]=[N-])[C@@H]6OC(=O)C%16=CC=CC=C%16,O([C@H]1[C@@H]([C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H](COCC3=CC=CC=C3)O1)N4C(=O)C=5C(C4=O)=CC=CC5)[C@H]6[C@@H](O[C@H]7[C@H](OC(C)=O)[C@@H](OCC8=CC=CC=C8)[C@H](O[C@H]9[C@H](OCC%10=CC=CC=C%10)[C@@H](OCC%11=CC=CC=C%11)[C@@H](OCC%12=CC=CC=C%12)[C@@H](COCC%13=CC=CC=C%13)O9)[C@@H](COCC%14=CC=CC=C%14)O7)[C@@H](COC(=O)C%15=CC=CC=C%15)O[C@@H](OCCCN=[N+]=[N-])[C@@H]6OC(=O)C%16=CC=CC=C%16,False,True,True,1,57,CC(=O)O[C@H]1[C@H](O[C@@H]2[C@H](O[C@@H]3O[C@H](COCc4ccccc4)[C@@H](OC(C)=O)[C@H](OCc4ccccc4)[C@H]3N3C(=O)c4ccccc4C3=O)[C@@H](OC(=O)c3ccccc3)[C@H](OCCCN=[N+]=[N-])O[C@@H]2COC(=O)c2ccccc2)O[C@H](COCc2ccccc2)[C@@H](O[C@@H]2O[C@H](COCc3ccccc3)[C@H](OCc3ccccc3)[C@H](OCc3ccccc3)[C@H]2OCc2ccccc2)[C@@H]1OCc1ccccc1
417,416,O([C@H]1[C@@H]([C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H]](COCC3=CC=CC=C3)O1)N4C(=O)C=5C(C4=O)=CC=CC5)[C@H]6[C@@H](O[C@H]7[C@H](OC(C)=O)[C@@H](OCC8=CC=CC=C8)[C@H](OCC9=CC=CC=C9)[C@@H](COCC%10=CC=CC=C%10)O7)[C@@H](COC(=O)C%11=CC=CC=C%11)O[C@@H](OCCCN=[N+]=[N-])[C@@H]6OC(=O)C%12=CC=CC=C%12,O([C@H]1[C@@H]([C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H](COCC3=CC=CC=C3)O1)N4C(=O)C=5C(C4=O)=CC=CC5)[C@H]6[C@@H](O[C@H]7[C@H](OC(C)=O)[C@@H](OCC8=CC=CC=C8)[C@H](OCC9=CC=CC=C9)[C@@H](COCC%10=CC=CC=C%10)O7)[C@@H](COC(=O)C%11=CC=CC=C%11)O[C@@H](OCCCN=[N+]=[N-])[C@@H]6OC(=O)C%12=CC=CC=C%12,False,True,True,1,57,CC(=O)O[C@H]1[C@H](O[C@@H]2[C@H](O[C@@H]3O[C@H](COCc4ccccc4)[C@@H](OC(C)=O)[C@H](OCc4ccccc4)[C@H]3N3C(=O)c4ccccc4C3=O)[C@@H](OC(=O)c3ccccc3)[C@H](OCCCN=[N+]=[N-])O[C@@H]2COC(=O)c2ccccc2)O[C@H](COCc2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1OCc1ccccc1
418,417,O([C@H]1[C@@H]([C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H]](COCC3=CC=CC=C3)O1)N4C(=O)C=5C(C4=O)=CC=CC5)[C@H]6[C@@H](O[C@H]7[C@H](OC(C)=O)[C@@H](OCC8=CC=CC=C8)[C@H](OCC9=CC=CC=C9)[C@@H](COCC%10=CC=CC=C%10)O7)[C@@H](COC(=O)C%11=CC=CC=C%11)O[C@@H](OCCCN=[N+]=[N-])[C@@H]6OC(=O)C%12=CC=CC=C%12,O([C@H]1[C@@H]([C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H](COCC3=CC=CC=C3)O1)N4C(=O)C=5C(C4=O)=CC=CC5)[C@H]6[C@@H](O[C@H]7[C@H](OC(C)=O)[C@@H](OCC8=CC=CC=C8)[C@H](OCC9=CC=CC=C9)[C@@H](COCC%10=CC=CC=C%10)O7)[C@@H](COC(=O)C%11=CC=CC=C%11)O[C@@H](OCCCN=[N+]=[N-])[C@@H]6OC(=O)C%12=CC=CC=C%12,False,True,True,1,57,CC(=O)O[C@H]1[C@H](O[C@@H]2[C@H](O[C@@H]3O[C@H](COCc4ccccc4)[C@@H](OC(C)=O)[C@H](OCc4ccccc4)[C@H]3N3C(=O)c4ccccc4C3=O)[C@@H](OC(=O)c3ccccc3)[C@H](OCCCN=[N+]=[N-])O[C@@H]2COC(=O)c2ccccc2)O[C@H](COCc2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1OCc1ccccc1
419,418,O([C@H]1[C@@H]([C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H]](COCC3=CC=CC=C3)O1)N4C(=O)C=5C(C4=O)=CC=CC5)[C@@H]6[C@@H](OC(=O)C7=CC=CC=C7)[C@H](O[C@H]8[C@H](OC(=O)C9=CC=CC=C9)[C@@H](OC(=O)C%10=CC=CC=C%10)[C@H](OCCCN=[N+]=[N-])O[C@@H]8COC(=O)C%11=CC=CC=C%11)O[C@H](COC(=O)C%12=CC=CC=C%12)[C@@H]6O,O([C@H]1[C@@H]([C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H](COCC3=CC=CC=C3)O1)N4C(=O)C=5C(C4=O)=CC=CC5)[C@@H]6[C@@H](OC(=O)C7=CC=CC=C7)[C@H](O[C@H]8[C@H](OC(=O)C9=CC=CC=C9)[C@@H](OC(=O)C%10=CC=CC=C%10)[C@H](OCCCN=[N+]=[N-])O[C@@H]8COC(=O)C%11=CC=CC=C%11)O[C@H](COC(=O)C%12=CC=CC=C%12)[C@@H]6O,False,True,True,1,57,CC(=O)O[C@H]1[C@H](OCc2ccccc2)[C@@H](N2C(=O)c3ccccc3C2=O)[C@H](O[C@H]2[C@@H](O)[C@@H](COC(=O)c3ccccc3)O[C@@H](O[C@H]3[C@H](OC(=O)c4ccccc4)[C@@H](OC(=O)c4ccccc4)[C@H](OCCCN=[N+]=[N-])O[C@@H]3COC(=O)c3ccccc3)[C@@H]2OC(=O)c2ccccc2)O[C@@H]1COCc1ccccc1
420,419,O([C@H]1[C@@H](O[C@H]2[C@H](OC(C)=O)[C@@H](OCC3=CC=CC=C3)[C@H](OCC4=CC=CC=C4)[C@@H](COCC5=CC=CC=C5)O2)[C@@H](COC(=O)C6=CC=CC=C6)O[C@@H](O[C@H]7[C@H](OC(=O)C8=CC=CC=C8)[C@@H](OC(=O)C9=CC=CC=C9)[C@H](OCCCN=[N+]=[N-])O[C@@H]7COC(=O)C%10=CC=CC=C%10)[C@@H]1OC(=O)C%11=CC=CC=C%11)[C@H]%12[C@@H]([C@@H](OCC%13=CC=CC=C%13)[C@H](OC(=O)C)[C@@H]](COCC%14=CC=CC=C%14)O%12)N%15C(=O)C=%16C(C%15=O)=CC=CC%16,O([C@H]1[C@@H](O[C@H]2[C@H](OC(C)=O)[C@@H](OCC3=CC=CC=C3)[C@H](OCC4=CC=CC=C4)[C@@H](COCC5=CC=CC=C5)O2)[C@@H](COC(=O)C6=CC=CC=C6)O[C@@H](O[C@H]7[C@H](OC(=O)C8=CC=CC=C8)[C@@H](OC(=O)C9=CC=CC=C9)[C@H](OCCCN=[N+]=[N-])O[C@@H]7COC(=O)C%10=CC=CC=C%10)[C@@H]1OC(=O)C%11=CC=CC=C%11)[C@H]%12[C@@H]([C@@H](OCC%13=CC=CC=C%13)[C@H](OC(=O)C)[C@@H](COCC%14=CC=CC=C%14)O%12)N%15C(=O)C=%16C(C%15=O)=CC=CC%16,False,True,True,1,335,CC(=O)O[C@H]1[C@H](O[C@@H]2[C@H](O[C@@H]3O[C@H](COCc4ccccc4)[C@@H](OC(C)=O)[C@H](OCc4ccccc4)[C@H]3N3C(=O)c4ccccc4C3=O)[C@@H](OC(=O)c3ccccc3)[C@H](O[C@H]3[C@H](OC(=O)c4ccccc4)[C@@H](OC(=O)c4ccccc4)[C@H](OCCCN=[N+]=[N-])O[C@@H]3COC(=O)c3ccccc3)O[C@@H]2COC(=O)c2ccccc2)O[C@H](COCc2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1OCc1ccccc1
421,420,O(CC1=CC=CC=C1)[C@@H]2[C@H]([C@H](N=[N+]=[N-])O[C@H](COC3=CC=C(OC)C=C3)[C@H]2O[C@H]4[C@@H]([C@@H](OCC5=CC=CC=C5)[C@H](OC(=O)C)[C@@H]](COCC6=CC=CC=C6)O4)N7C(=O)C=8C(C7=O)=CC=CC8)N9C(=O)C=%10C(C9=O)=CC=CC%10,O(CC1=CC=CC=C1)[C@@H]2[C@H]([C@H](N=[N+]=[N-])O[C@H](COC3=CC=C(OC)C=C3)[C@H]2O[C@H]4[C@@H]([C@@H](OCC5=CC=CC=C5)[C@H](OC(=O)C)[C@@H](COCC6=CC=CC=C6)O4)N7C(=O)C=8C(C7=O)=CC=CC8)N9C(=O)C=%10C(C9=O)=CC=CC%10,False,True,True,1,133,COc1ccc(OC[C@H]2O[C@@H](N=[N+]=[N-])[C@H](N3C(=O)c4ccccc4C3=O)[C@@H](OCc3ccccc3)[C@@H]2O[C@@H]2O[C@H](COCc3ccccc3)[C@@H](OC(C)=O)[C@H](OCc3ccccc3)[C@H]2N2C(=O)c3ccccc3C2=O)cc1
422,421,O([C@H]1[C@@H]([C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H]](CO[Si](C(C)(C)C)(C3=CC=CC=C3)C4=CC=CC=C4)O1)N5C(=O)C=6C(C5=O)=CC=CC6)[C@@H]7[C@@H](OCC8=CC=CC=C8)[C@H](O[C@H]9[C@H](OCC%10=CC=CC=C%10)[C@@H](OCC%11=CC=CC=C%11)[C@H](OCCCN=[N+]=[N-])O[C@@H]9COCC%12=CC=CC=C%12)O[C@H](COCC%13=CC=CC=C%13)[C@@H]7OC(C)=O,O([C@H]1[C@@H]([C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H](CO[Si](C(C)(C)C)(C3=CC=CC=C3)C4=CC=CC=C4)O1)N5C(=O)C=6C(C5=O)=CC=CC6)[C@@H]7[C@@H](OCC8=CC=CC=C8)[C@H](O[C@H]9[C@H](OCC%10=CC=CC=C%10)[C@@H](OCC%11=CC=CC=C%11)[C@H](OCCCN=[N+]=[N-])O[C@@H]9COCC%12=CC=CC=C%12)O[C@H](COCC%13=CC=CC=C%13)[C@@H]7OC(C)=O,False,True,True,1,57,CC(=O)O[C@@H]1[C@H](O[C@@H]2O[C@H](CO[Si](c3ccccc3)(c3ccccc3)C(C)(C)C)[C@@H](OC(C)=O)[C@H](OCc3ccccc3)[C@H]2N2C(=O)c3ccccc3C2=O)[C@@H](OCc2ccccc2)[C@H](O[C@H]2[C@H](OCc3ccccc3)[C@@H](OCc3ccccc3)[C@H](OCCCN=[N+]=[N-])O[C@@H]2COCc2ccccc2)O[C@@H]1COCc1ccccc1
423,422,[Si](O[C@H]1[C@H](NC(OCC(Cl)(Cl)Cl)=O)[C@@H](O[C@H]2[C@@H](OCC3=CC4=C(C=C3)C=CC=C4)[C@H](OC(C)=O)[C@H](OC(C)=O)[C@H](C)O2)[C@H](OC(=O)C)[C@@H]](COCC5=CC6=C(C=C5)C=CC=C6)O1)(C(C)(C)C)(C7=CC=CC=C7)C8=CC=CC=C8,[Si](O[C@H]1[C@H](NC(OCC(Cl)(Cl)Cl)=O)[C@@H](O[C@H]2[C@@H](OCC3=CC4=C(C=C3)C=CC=C4)[C@H](OC(C)=O)[C@H](OC(C)=O)[C@H](C)O2)[C@H](OC(=O)C)[C@@H](COCC5=CC6=C(C=C5)C=CC=C6)O1)(C(C)(C)C)(C7=CC=CC=C7)C8=CC=CC=C8,False,True,True,1,143,CC(=O)O[C@H]1[C@H](OCc2ccc3ccccc3c2)[C@H](O[C@@H]2[C@@H](NC(=O)OCC(Cl)(Cl)Cl)[C@H](O[Si](c3ccccc3)(c3ccccc3)C(C)(C)C)O[C@H](COCc3ccc4ccccc4c3)[C@H]2OC(C)=O)O[C@@H](C)[C@H]1OC(C)=O
424,423,N(=[N+]=[N-])[C@@H]1[C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H]](COCC3=CC=CC=C3)O[C@H]1O[Si](C(C)(C)C)(C)C,N(=[N+]=[N-])[C@@H]1[C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H](COCC3=CC=CC=C3)O[C@H]1O[Si](C(C)(C)C)(C)C,False,True,True,1,62,CC(=O)O[C@H]1[C@H](OCc2ccccc2)[C@@H](N=[N+]=[N-])[C@H](O[Si](C)(C)C(C)(C)C)O[C@@H]1COCc1ccccc1
425,424,N(=[N+]=[N-])[C@@H]1[C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H]](COCC3=CC=CC=C3)O[C@H]1O[Si](C(C)(C)C)(C)C,N(=[N+]=[N-])[C@@H]1[C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H](COCC3=CC=CC=C3)O[C@H]1O[Si](C(C)(C)C)(C)C,False,True,True,1,62,CC(=O)O[C@H]1[C@H](OCc2ccccc2)[C@@H](N=[N+]=[N-])[C@H](O[Si](C)(C)C(C)(C)C)O[C@@H]1COCc1ccccc1
426,425,N(=[N+]=[N-])[C@@H]1[C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H]](COCC3=CC=CC=C3)O[C@H]1OCC4=CC=CC=C4,N(=[N+]=[N-])[C@@H]1[C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H](COCC3=CC=CC=C3)O[C@H]1OCC4=CC=CC=C4,False,True,True,1,62,CC(=O)O[C@H]1[C@H](OCc2ccccc2)[C@@H](N=[N+]=[N-])[C@H](OCc2ccccc2)O[C@@H]1COCc1ccccc1
427,426,N(=[N+]=[N-])[C@@H]1[C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H]](COCC3=CC=CC=C3)O[C@H]1OCC4=CC=CC=C4,N(=[N+]=[N-])[C@@H]1[C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H](COCC3=CC=CC=C3)O[C@H]1OCC4=CC=CC=C4,False,True,True,1,62,CC(=O)O[C@H]1[C@H](OCc2ccccc2)[C@@H](N=[N+]=[N-])[C@H](OCc2ccccc2)O[C@@H]1COCc1ccccc1
428,427,S([C@@H]1[C@@H](N=[N+]=[N-])[C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H]](C(OC)=O)O1)C3=CC=CC=C3,S([C@@H]1[C@@H](N=[N+]=[N-])[C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H](C(OC)=O)O1)C3=CC=CC=C3,False,True,True,1,70,COC(=O)[C@H]1O[C@H](Sc2ccccc2)[C@@H](N=[N+]=[N-])[C@@H](OCc2ccccc2)[C@@H]1OC(C)=O
429,428,S([C@@H]1[C@H](N=[N+]=[N-])[C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H]](COCC3=CC=CC=C3)O1)C4=CC=C(C)C=C4,S([C@@H]1[C@H](N=[N+]=[N-])[C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H](COCC3=CC=CC=C3)O1)C4=CC=C(C)C=C4,False,True,True,1,69,CC(=O)O[C@H]1[C@H](OCc2ccccc2)[C@@H](N=[N+]=[N-])[C@@H](Sc2ccc(C)cc2)O[C@@H]1COCc1ccccc1
430,429,N(=[N+]=[N-])[C@@H]1[C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H]](COCC3=CC=CC=C3)O[C@H]1OCCCC=C,N(=[N+]=[N-])[C@@H]1[C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H](COCC3=CC=CC=C3)O[C@H]1OCCCC=C,False,True,True,1,62,C=CCCCO[C@@H]1O[C@H](COCc2ccccc2)[C@@H](OC(C)=O)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-]
