Sample_ID,Pair_ID,Parent_ID,Parent_Reaction_ID,Variant,hard_feasibility,Donor_Canonical_SMILES,Acceptor_Canonical_SMILES,Original_Acceptor_Canonical_SMILES,Donor_Type,Solvent,Solvent_SMILES,has_solvent,Catalyst,Catalyst_SMILES,has_catalyst,Temp_C,has_temp,Time_min,has_time,Target_C4_Index,Target_O4_Index,split_pair_group,Source_Negative_Row,Source_Sequence_ID,Bracket_Repair_Used,Structure_Group_Size,Mapping_Method,Mapping_Cost,Structure_Verification
NEG-0760,PAIR-31-013-CAS-1281187,760,31-013-CAS-1281187,o4_acetylated,0,CCSC1O[C@H]2CO[C@@H](c3ccccc3)O[C@H]2[C@H](OCc2ccccc2)[C@H]1OC(C)=O,CC(=O)OC[C@H]1O[C@@H](O[Si](C)(C)C(C)(C)C(C)C)[C@H](N=[N+]=[N-])[C@@H](OCc2ccccc2)[C@@H]1OC(C)=O,CC(=O)OC[C@H]1O[C@@H](O[Si](C)(C)C(C)(C)C(C)C)[C@H](N=[N+]=[N-])[C@@H](OCc2ccccc2)[C@@H]1O,thioglycoside,Dichloromethane,ClCCl,1,N-Iodosuccinimide,O=C1N(I)C(=O)CC1,1,25.0,1,30.0,1,31,32,train,456,455,True,3,duplicate_group_min_cost_stable,0,exact_regenerated_o4_acetate_match
NEG-0761,PAIR-31-013-CAS-13149231,761,31-013-CAS-13149231,o4_acetylated,0,CCSC1O[C@H]2CO[C@@H](c3ccccc3)O[C@H]2[C@H](OCc2ccccc2)[C@H]1OC(C)=O,CC(=O)OC[C@H]1O[C@@H](O[Si](C)(C)C(C)(C)C(C)C)[C@H](N=[N+]=[N-])[C@@H](OCc2ccccc2)[C@@H]1OC(C)=O,CC(=O)OC[C@H]1O[C@@H](O[Si](C)(C)C(C)(C)C(C)C)[C@H](N=[N+]=[N-])[C@@H](OCc2ccccc2)[C@@H]1O,thioglycoside,Dichloromethane,ClCCl,1,N-Iodosuccinimide,O=C1N(I)C(=O)CC1,1,25.0,1,30.0,1,31,32,train,457,456,True,3,duplicate_group_min_cost_stable,0,exact_regenerated_o4_acetate_match
NEG-0762,PAIR-31-013-CAS-22941545,762,31-013-CAS-22941545,o4_acetylated,0,CCSC1O[C@@H]2CO[C@@H](c3ccccc3)O[C@H]2[C@H](OCc2ccccc2)[C@H]1OC(C)=O,CC(=O)OC[C@H]1O[C@@H](O[Si](C)(C)C(C)(C)C(C)C)[C@H](N=[N+]=[N-])[C@@H](OCc2ccccc2)[C@@H]1OC(C)=O,CC(=O)OC[C@H]1O[C@@H](O[Si](C)(C)C(C)(C)C(C)C)[C@H](N=[N+]=[N-])[C@@H](OCc2ccccc2)[C@@H]1O,thioglycoside,Dichloromethane,ClCCl,1,Trimethylsilyl triflate,O=S(=O)(O[Si](C)(C)C)C(F)(F)F,1,0.0,1,30.0,1,31,32,train,458,457,True,1,unique_structure_key,0,exact_regenerated_o4_acetate_match
NEG-0763,PAIR-31-013-CAS-6495154,763,31-013-CAS-6495154,o4_acetylated,0,CCS[C@@H]1O[C@@H]2CO[C@@H](c3ccccc3)O[C@H]2[C@H](OCc2ccccc2)[C@H]1OC(C)=O,CC(=O)OC[C@H]1O[C@@H](O[Si](C)(C)C(C)(C)C(C)C)[C@H](N=[N+]=[N-])[C@@H](OCc2ccccc2)[C@@H]1OC(C)=O,CC(=O)OC[C@H]1O[C@@H](O[Si](C)(C)C(C)(C)C(C)C)[C@H](N=[N+]=[N-])[C@@H](OCc2ccccc2)[C@@H]1O,thioglycoside,Dichloromethane,ClCCl,1,N-Iodosuccinimide,O=C1N(I)C(=O)CC1,1,25.0,1,30.0,1,31,32,val,459,458,True,3,duplicate_group_min_cost_stable,0,exact_regenerated_o4_acetate_match
NEG-0764,PAIR-31-013-CAS-3733563,764,31-013-CAS-3733563,o4_acetylated,0,CCS[C@@H]1O[C@@H]2CO[C@@H](c3ccccc3)O[C@H]2[C@H](OCc2ccccc2)[C@H]1OC(C)=O,CC(=O)OC[C@H]1O[C@@H](O[Si](C)(C)C(C)(C)C(C)C)[C@H](N=[N+]=[N-])[C@@H](OCc2ccccc2)[C@@H]1OC(C)=O,CC(=O)OC[C@H]1O[C@@H](O[Si](C)(C)C(C)(C)C(C)C)[C@H](N=[N+]=[N-])[C@@H](OCc2ccccc2)[C@@H]1O,thioglycoside,Dichloromethane,ClCCl,1,N-Iodosuccinimide,O=C1N(I)C(=O)CC1,1,25.0,1,30.0,1,31,32,val,460,459,True,3,duplicate_group_min_cost_stable,0,exact_regenerated_o4_acetate_match
NEG-0765,PAIR-31-013-CAS-11369982,765,31-013-CAS-11369982,o4_acetylated,0,CCS[C@@H]1O[C@@H]2CO[C@@H](c3ccccc3)O[C@H]2[C@H](OCc2ccccc2)[C@H]1OC(C)=O,CC(=O)OC[C@H]1O[C@@H](O[Si](C)(C)C(C)(C)C(C)C)[C@H](N=[N+]=[N-])[C@@H](OCc2ccccc2)[C@@H]1OC(C)=O,CC(=O)OC[C@H]1O[C@@H](O[Si](C)(C)C(C)(C)C(C)C)[C@H](N=[N+]=[N-])[C@@H](OCc2ccccc2)[C@@H]1O,thioglycoside,Dichloromethane,ClCCl,1,N-Iodosuccinimide,O=C1N(I)C(=O)CC1,1,25.0,1,30.0,1,31,32,val,461,460,True,3,duplicate_group_min_cost_stable,0,exact_regenerated_o4_acetate_match
NEG-0766,PAIR-31-013-CAS-15879290,766,31-013-CAS-15879290,o4_acetylated,0,COC(=O)[C@@H]1O[C@H](Sc2ccccc2)[C@H](OC(=O)c2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1O[C@H]1O[C@H](COC(C)=O)[C@@H](OCc2ccc(OC)cc2)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],COC(=O)[C@@H]1O[C@@H](OC)[C@H](OC(=O)c2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1O[C@H]1O[C@H](COC(C)=O)[C@@H](O[C@@H]2O[C@@H](C(=O)OC)[C@@H](O[C@H]3O[C@H](COCc4ccccc4)[C@@H](OC(C)=O)[C@H](OCc4ccccc4)[C@H]3N=[N+]=[N-])[C@H](OCc3ccccc3)[C@H]2OC(=O)c2ccccc2)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],COC(=O)[C@@H]1O[C@@H](OC)[C@H](OC(=O)c2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1O[C@H]1O[C@H](COC(C)=O)[C@@H](O[C@@H]2O[C@@H](C(=O)OC)[C@@H](O[C@H]3O[C@H](COCc4ccccc4)[C@@H](O)[C@H](OCc4ccccc4)[C@H]3N=[N+]=[N-])[C@H](OCc3ccccc3)[C@H]2OC(=O)c2ccccc2)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],thioglycoside,Dichloromethane,ClCCl,1,Sodium bicarbonate,[Na].O=C(O)O,1,0.0,1,15.0,1,61,62,train,462,461,True,1,unique_structure_key,0,exact_regenerated_o4_acetate_match
NEG-0773,PAIR-31-013-CAS-15943747,773,31-013-CAS-15943747,o4_acetylated,0,COC(=O)[C@@H]1O[C@H](Sc2ccccc2)[C@H](OC(=O)c2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1O[C@H]1O[C@H](COC(C)=O)[C@@H](OCc2ccc(OC)cc2)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],COC(=O)[C@@H]1O[C@@H](OC)[C@H](OC(=O)c2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1O[C@H]1O[C@H](COC(C)=O)[C@@H](O[C@@H]2O[C@@H](C(=O)OC)[C@@H](O[C@H]3O[C@H](COCc4ccccc4)[C@@H](O[C@@H]4O[C@@H](C(=O)OC)[C@@H](O[C@H]5O[C@H](COCc6ccccc6)[C@@H](OC(C)=O)[C@H](OCc6ccccc6)[C@H]5N=[N+]=[N-])[C@H](OCc5ccccc5)[C@H]4OC(=O)c4ccccc4)[C@H](OCc4ccccc4)[C@H]3N=[N+]=[N-])[C@H](OCc3ccccc3)[C@H]2OC(=O)c2ccccc2)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],COC(=O)[C@@H]1O[C@@H](OC)[C@H](OC(=O)c2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1O[C@H]1O[C@H](COC(C)=O)[C@@H](O[C@@H]2O[C@@H](C(=O)OC)[C@@H](O[C@H]3O[C@H](COCc4ccccc4)[C@@H](O[C@@H]4O[C@@H](C(=O)OC)[C@@H](O[C@H]5O[C@H](COCc6ccccc6)[C@@H](O)[C@H](OCc6ccccc6)[C@H]5N=[N+]=[N-])[C@H](OCc5ccccc5)[C@H]4OC(=O)c4ccccc4)[C@H](OCc4ccccc4)[C@H]3N=[N+]=[N-])[C@H](OCc3ccccc3)[C@H]2OC(=O)c2ccccc2)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],thioglycoside,Dichloromethane,ClCCl,1,Sodium bicarbonate,[Na].O=C(O)O,1,0.0,1,15.0,1,84,85,train,463,462,True,1,unique_structure_key,0,exact_regenerated_o4_acetate_match
NEG-0780,PAIR-31-013-CAS-1186903,780,31-013-CAS-1186903,o4_acetylated,0,COC(=O)[C@@H]1O[C@@H](O[C@H]2[C@H](OCc3ccccc3)[C@@H](N=[N+]=[N-])[C@@H](O[C@H]3[C@H](OCc4ccccc4)[C@@H](OC(=O)c4ccccc4)C(Sc4ccccc4)O[C@H]3C(=O)OC)O[C@@H]2COCc2ccccc2)[C@H](OC(=O)c2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1O[C@H]1O[C@H](COCc2ccccc2)[C@@H](OCc2ccc(OC)cc2)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],COC(=O)[C@@H]1O[C@@H](OC[C@@H](COCc2ccccc2)OCc2ccccc2)[C@H](OC(=O)c2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1O[C@H]1O[C@H](COCc2ccccc2)[C@@H](O[C@@H]2O[C@@H](C(=O)OC)[C@@H](O[C@H]3O[C@H](COCc4ccccc4)[C@@H](OC(C)=O)[C@H](OCc4ccccc4)[C@H]3N=[N+]=[N-])[C@H](OCc3ccccc3)[C@H]2OC(=O)c2ccccc2)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],COC(=O)[C@@H]1O[C@@H](OC[C@@H](COCc2ccccc2)OCc2ccccc2)[C@H](OC(=O)c2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1O[C@H]1O[C@H](COCc2ccccc2)[C@@H](O[C@@H]2O[C@@H](C(=O)OC)[C@@H](O[C@H]3O[C@H](COCc4ccccc4)[C@@H](O)[C@H](OCc4ccccc4)[C@H]3N=[N+]=[N-])[C@H](OCc3ccccc3)[C@H]2OC(=O)c2ccccc2)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],thioglycoside,Dichloromethane,ClCCl,1,N-Iodosuccinimide,O=C1N(I)C(=O)CC1,1,,0,,0,83,84,val,464,463,True,1,unique_structure_key,0,exact_regenerated_o4_acetate_match
NEG-0781,PAIR-31-013-CAS-10414006,781,31-013-CAS-10414006,o4_acetylated,0,COC(=O)[C@@H]1O[C@H](Sc2ccccc2)[C@H](OC(=O)c2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1O[C@H]1O[C@H](COCc2ccccc2)[C@@H](O[C@@H]2O[C@@H](C(=O)OC)[C@@H](O[C@H]3O[C@H](COCc4ccccc4)[C@@H](OCc4ccc(OC)cc4)[C@H](OCc4ccccc4)[C@H]3N=[N+]=[N-])[C@H](OCc3ccccc3)[C@H]2OC(=O)c2ccccc2)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],COC(=O)[C@@H]1O[C@@H](OC[C@@H](COCc2ccccc2)OCc2ccccc2)[C@H](OC(=O)c2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1O[C@H]1O[C@H](COCc2ccccc2)[C@@H](O[C@@H]2O[C@@H](C(=O)OC)[C@@H](O[C@H]3O[C@H](COCc4ccccc4)[C@@H](OC(C)=O)[C@H](OCc4ccccc4)[C@H]3N=[N+]=[N-])[C@H](OCc3ccccc3)[C@H]2OC(=O)c2ccccc2)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],COC(=O)[C@@H]1O[C@@H](OC[C@@H](COCc2ccccc2)OCc2ccccc2)[C@H](OC(=O)c2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1O[C@H]1O[C@H](COCc2ccccc2)[C@@H](O[C@@H]2O[C@@H](C(=O)OC)[C@@H](O[C@H]3O[C@H](COCc4ccccc4)[C@@H](O)[C@H](OCc4ccccc4)[C@H]3N=[N+]=[N-])[C@H](OCc3ccccc3)[C@H]2OC(=O)c2ccccc2)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],thioglycoside,Dichloromethane,ClCCl,1,Sodium bicarbonate,[Na].O=C(O)O,1,0.0,1,10.0,1,83,84,train,465,464,True,1,unique_structure_key,0,exact_regenerated_o4_acetate_match
NEG-0786,PAIR-31-614-CAS-44137212,786,31-614-CAS-44137212,o4_acetylated,0,C[C@@H]1O[C@H](Sc2ccccc2)[C@@H](N=[N+]=[N-])[C@H](OCc2ccccc2)[C@@H]1OCc1ccccc1,CC(=O)O[C@@H]1[C@H](OCc2ccc3ccccc3c2)[C@@H](N=[N+]=[N-])[C@H](Sc2ccc(C)cc2)O[C@@H]1C(=O)OCc1ccccc1,Cc1ccc(S[C@@H]2O[C@H](C(=O)OCc3ccccc3)[C@H](O)[C@H](OCc3ccc4ccccc4c3)[C@H]2N=[N+]=[N-])cc1,thioglycoside,Dichloromethane;Diethyl ether,ClCCl;O(CC)CC,1,Triethylamine,N(CC)(CC)CC,1,25.0,1,30.0,1,4,3,train,466,465,True,1,unique_structure_key,2,exact_regenerated_o4_acetate_match
NEG-0787,PAIR-31-013-CAS-10475617,787,31-013-CAS-10475617,o4_acetylated,0,C=CCOC(=O)O[C@@H]1[C@@H](OCc2ccccc2)[C@@H]2O[C@H](c3ccccc3)OC[C@H]2O[C@H]1SCC,CC(=O)OC[C@H]1O[C@@H](O[Si](C)(C)C(C)(C)C(C)C)[C@H](N=[N+]=[N-])[C@@H](OCc2ccccc2)[C@@H]1OC(C)=O,CC(=O)OC[C@H]1O[C@@H](O[Si](C)(C)C(C)(C)C(C)C)[C@H](N=[N+]=[N-])[C@@H](OCc2ccccc2)[C@@H]1O,thioglycoside,Dichloromethane,ClCCl,1,Trimethylsilyl triflate,O=S(=O)(O[Si](C)(C)C)C(F)(F)F,1,-20.0,1,60.0,1,31,32,val,467,466,True,1,unique_structure_key,0,exact_regenerated_o4_acetate_match
NEG-0789,PAIR-31-013-CAS-11788920,789,31-013-CAS-11788920,o4_acetylated,0,COC(=O)[C@@H]1O[C@@H](Sc2ccccc2)[C@H](OC(=O)c2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1O[C@H]1O[C@H](COCc2ccccc2)[C@@H](OC(=O)C(Cl)(Cl)Cl)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],COC(=O)[C@@H]1O[C@@H](OC)[C@H](OC(=O)c2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1O[C@H]1O[C@H](COCc2ccccc2)[C@@H](OC(C)=O)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],COC(=O)[C@@H]1O[C@@H](OC)[C@H](OC(=O)c2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1O[C@H]1O[C@H](COCc2ccccc2)[C@@H](O)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],thioglycoside,Dichloromethane,ClCCl,1,Sodium bicarbonate,[Na].O=C(O)O,1,0.0,1,10.0,1,42,43,train,468,467,True,1,unique_structure_key,0,exact_regenerated_o4_acetate_match
NEG-0790,PAIR-31-013-CAS-12619535,790,31-013-CAS-12619535,o4_acetylated,0,COC(=O)[C@@H]1OC(Sc2ccccc2)[C@H](OC(=O)c2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1O[C@H]1O[C@H](COCc2ccccc2)[C@@H](OC(=O)C(Cl)(Cl)Cl)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],COC(=O)[C@@H]1O[C@@H](OC)[C@H](OC(=O)c2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1O[C@H]1O[C@H](COCc2ccccc2)[C@@H](OC(C)=O)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],COC(=O)[C@@H]1O[C@@H](OC)[C@H](OC(=O)c2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1O[C@H]1O[C@H](COCc2ccccc2)[C@@H](O)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],thioglycoside,Dichloromethane,ClCCl,1,Silver triflate,[Ag].O=S(=O)(O)C(F)(F)F,1,0.0,1,120.0,1,42,43,train,469,468,True,1,unique_structure_key,0,exact_regenerated_o4_acetate_match
NEG-0791,PAIR-31-013-CAS-8631144,791,31-013-CAS-8631144,o4_acetylated,0,CCS[C@@H]1O[C@@H]2CO[C@@H](c3ccccc3)O[C@H]2[C@H](OCc2ccccc2)[C@H]1OC(=O)CCC(C)=O,CC(=O)OC[C@H]1O[C@@H](O[Si](C)(C)C(C)(C)C(C)C)[C@H](N=[N+]=[N-])[C@@H](OCc2ccccc2)[C@@H]1OC(C)=O,CC(=O)OC[C@H]1O[C@@H](O[Si](C)(C)C(C)(C)C(C)C)[C@H](N=[N+]=[N-])[C@@H](OCc2ccccc2)[C@@H]1O,thioglycoside,Dichloromethane,ClCCl,1,N-Iodosuccinimide,O=C1N(I)C(=O)CC1,1,25.0,1,30.0,1,31,32,train,470,469,True,3,duplicate_group_min_cost_stable,0,exact_regenerated_o4_acetate_match
NEG-0792,PAIR-31-013-CAS-5891655,792,31-013-CAS-5891655,o4_acetylated,0,CCS[C@@H]1O[C@@H]2CO[C@@H](c3ccccc3)O[C@H]2[C@H](OCc2ccccc2)[C@H]1OC(=O)CCC(C)=O,CC(=O)OC[C@H]1O[C@@H](O[Si](C)(C)C(C)(C)C(C)C)[C@H](N=[N+]=[N-])[C@@H](OCc2ccccc2)[C@@H]1OC(C)=O,CC(=O)OC[C@H]1O[C@@H](O[Si](C)(C)C(C)(C)C(C)C)[C@H](N=[N+]=[N-])[C@@H](OCc2ccccc2)[C@@H]1O,thioglycoside,Dichloromethane,ClCCl,1,N-Iodosuccinimide,O=C1N(I)C(=O)CC1,1,25.0,1,30.0,1,31,32,train,471,470,True,3,duplicate_group_min_cost_stable,0,exact_regenerated_o4_acetate_match
NEG-0793,PAIR-31-013-CAS-13476910,793,31-013-CAS-13476910,o4_acetylated,0,CCS[C@@H]1O[C@@H]2CO[C@@H](c3ccccc3)O[C@H]2[C@H](OCc2ccccc2)[C@H]1OC(=O)CCC(C)=O,CC(=O)OC[C@H]1O[C@@H](O[Si](C)(C)C(C)(C)C(C)C)[C@H](N=[N+]=[N-])[C@@H](OCc2ccccc2)[C@@H]1OC(C)=O,CC(=O)OC[C@H]1O[C@@H](O[Si](C)(C)C(C)(C)C(C)C)[C@H](N=[N+]=[N-])[C@@H](OCc2ccccc2)[C@@H]1O,thioglycoside,Dichloromethane,ClCCl,1,N-Iodosuccinimide,O=C1N(I)C(=O)CC1,1,25.0,1,30.0,1,31,32,train,472,471,True,3,duplicate_group_min_cost_stable,0,exact_regenerated_o4_acetate_match
NEG-0794,PAIR-31-013-CAS-3407711,794,31-013-CAS-3407711,o4_acetylated,0,CCSC1O[C@H]2CO[C@H](c3ccccc3)O[C@H]2[C@H](OCc2ccccc2)[C@H]1OC(=O)CCC(C)=O,CC(=O)OC[C@H]1O[C@@H](O[Si](C)(C)C(C)(C)C(C)C)[C@H](N=[N+]=[N-])[C@@H](OCc2ccccc2)[C@@H]1OC(C)=O,CC(=O)OC[C@H]1O[C@@H](O[Si](C)(C)C(C)(C)C(C)C)[C@H](N=[N+]=[N-])[C@@H](OCc2ccccc2)[C@@H]1O,thioglycoside,Dichloromethane,ClCCl,1,N-Iodosuccinimide,O=C1N(I)C(=O)CC1,1,25.0,1,30.0,1,31,32,val,473,472,True,2,duplicate_group_min_cost_stable,0,exact_regenerated_o4_acetate_match
NEG-0795,PAIR-31-013-CAS-15280740,795,31-013-CAS-15280740,o4_acetylated,0,CCSC1O[C@H]2CO[C@H](c3ccccc3)O[C@H]2[C@H](OCc2ccccc2)[C@H]1OC(=O)CCC(C)=O,CC(=O)OC[C@H]1O[C@@H](O[Si](C)(C)C(C)(C)C(C)C)[C@H](N=[N+]=[N-])[C@@H](OCc2ccccc2)[C@@H]1OC(C)=O,CC(=O)OC[C@H]1O[C@@H](O[Si](C)(C)C(C)(C)C(C)C)[C@H](N=[N+]=[N-])[C@@H](OCc2ccccc2)[C@@H]1O,thioglycoside,Dichloromethane,ClCCl,1,N-Iodosuccinimide,O=C1N(I)C(=O)CC1,1,25.0,1,30.0,1,31,32,val,474,473,True,2,duplicate_group_min_cost_stable,0,exact_regenerated_o4_acetate_match
NEG-0803,PAIR-31-013-CAS-23876375,803,31-013-CAS-23876375,o4_acetylated,0,CC(=O)OC[C@H]1O[C@H](Sc2ccc(C)cc2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,CC(=O)N[C@H]1[C@H](OC(C)=O)O[C@H](CO[Si](C)(C)C(C)(C)C)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,CC(=O)N[C@H]1[C@H](OC(C)=O)O[C@H](CO[Si](C)(C)C(C)(C)C)[C@@H](O)[C@@H]1OC(C)=O,thioglycoside,Dichloromethane,ClCCl,1,Sodium bicarbonate,[Na].O=C(O)O,1,-5.0,1,,0,21,22,train,475,474,True,1,unique_structure_key,0,exact_regenerated_o4_acetate_match
NEG-0804,PAIR-31-614-CAS-39834130,804,31-614-CAS-39834130,o4_acetylated,0,Cc1ccc(S[C@@H]2O[C@H]3CO[Si](C(C)(C)C)(C(C)(C)C)O[C@H]3[C@H](OCc3ccccc3)[C@H]2OC(=O)c2ccccc2)cc1,COc1ccc(O[C@@H]2O[C@H](COC(=O)c3ccccc3)[C@@H](OC(C)=O)[C@H](OC(=O)c3ccccc3)[C@H]2N=[N+]=[N-])cc1,COc1ccc(O[C@@H]2O[C@H](COC(=O)c3ccccc3)[C@@H](O)[C@H](OC(=O)c3ccccc3)[C@H]2N=[N+]=[N-])cc1,thioglycoside,Dichloromethane,ClCCl,1,Iodonium,[IH2+],1,25.0,1,,0,20,21,train,476,475,True,1,unique_structure_key,0,exact_regenerated_o4_acetate_match
NEG-0805,PAIR-31-013-CAS-15603246,805,31-013-CAS-15603246,o4_acetylated,0,CC(=O)CCC(=O)O[C@@H]1[C@@H](OCc2ccccc2)[C@@H]2O[C@H](c3ccccc3)OC[C@H]2O[C@H]1Sc1ccc(C)cc1,COc1ccc(COC[C@H]2O[C@@H](O[Si](C)(C)C(C)(C)C)[C@H](N=[N+]=[N-])[C@@H](OCc3ccc(OC)cc3)[C@@H]2OC(C)=O)cc1,COc1ccc(COC[C@H]2O[C@@H](O[Si](C)(C)C(C)(C)C)[C@H](N=[N+]=[N-])[C@@H](OCc3ccc(OC)cc3)[C@@H]2O)cc1,thioglycoside,Dichloromethane,ClCCl,1,Trifluoromethanesulfonic acid,O=S(=O)(O)C(F)(F)F,1,25.0,1,60.0,1,35,36,train,477,476,True,2,duplicate_group_min_cost_stable,0,exact_regenerated_o4_acetate_match
NEG-0806,PAIR-31-013-CAS-14430869,806,31-013-CAS-14430869,o4_acetylated,0,CC(=O)CCC(=O)O[C@@H]1[C@@H](OCc2ccccc2)[C@@H]2O[C@H](c3ccccc3)OC[C@H]2O[C@H]1Sc1ccc(C)cc1,COc1ccc(COC[C@H]2O[C@@H](O[Si](C)(C)C(C)(C)C)[C@H](N=[N+]=[N-])[C@@H](OCc3ccc(OC)cc3)[C@@H]2OC(C)=O)cc1,COc1ccc(COC[C@H]2O[C@@H](O[Si](C)(C)C(C)(C)C)[C@H](N=[N+]=[N-])[C@@H](OCc3ccc(OC)cc3)[C@@H]2O)cc1,thioglycoside,Dichloromethane,ClCCl,1,Triethylamine,N(CC)(CC)CC,1,25.0,1,60.0,1,35,36,train,478,477,True,2,duplicate_group_min_cost_stable,0,exact_regenerated_o4_acetate_match
NEG-0813,PAIR-31-301-CAS-10315052,813,31-301-CAS-10315052,o4_acetylated,0,O=S(c1ccccc1)[C@H]1O[C@@H]2CO[C@@H](c3ccccc3)O[C@H]2[C@H](OCC#Cc2cccc3ccccc23)[C@@H]1OCc1ccccc1,C=CCCCO[C@@H]1O[C@H](COCc2ccccc2)[C@@H](OC(C)=O)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],C=CCCCO[C@@H]1O[C@H](COCc2ccccc2)[C@@H](O)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],thioglycoside,Dichloromethane,ClCCl,1,Sodium bicarbonate,[Na].O=C(O)O,1,-78.0,1,30.0,1,18,19,train,479,478,True,1,unique_structure_key,0,exact_regenerated_o4_acetate_match
NEG-0814,PAIR-31-301-CAS-14860452,814,31-301-CAS-14860452,o4_acetylated,0,O=S(c1ccccc1)[C@H]1O[C@@H]2CO[C@@H](c3ccccc3)O[C@H]2[C@H](OCc2ccccc2)[C@@H]1OCC#Cc1cccc2ccccc12,C=CCCCO[C@@H]1O[C@H](COCc2ccccc2)[C@@H](OC(C)=O)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],C=CCCCO[C@@H]1O[C@H](COCc2ccccc2)[C@@H](O)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],thioglycoside,Dichloromethane,ClCCl,1,Sodium bicarbonate,[Na].O=C(O)O,1,-78.0,1,30.0,1,18,19,train,480,479,True,1,unique_structure_key,0,exact_regenerated_o4_acetate_match
NEG-0815,PAIR-31-013-CAS-509523,815,31-013-CAS-509523,o4_acetylated,0,COC(=O)[C@@H]1O[C@@H](Sc2ccccc2)[C@H](OC(=O)c2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1O[C@H]1O[C@H](COCc2ccccc2)[C@@H](OC(=O)C(Cl)(Cl)Cl)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],COC(=O)[C@@H]1O[C@@H](OC)[C@H](OC(=O)c2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1O[C@H]1O[C@H](COCc2ccccc2)[C@@H](O[C@@H]2O[C@@H](C(=O)OC)[C@@H](O[C@H]3O[C@H](COCc4ccccc4)[C@@H](OC(C)=O)[C@H](OCc4ccccc4)[C@H]3N=[N+]=[N-])[C@H](OCc3ccccc3)[C@H]2OC(=O)c2ccccc2)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],COC(=O)[C@@H]1O[C@@H](OC)[C@H](OC(=O)c2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1O[C@H]1O[C@H](COCc2ccccc2)[C@@H](O[C@@H]2O[C@@H](C(=O)OC)[C@@H](O[C@H]3O[C@H](COCc4ccccc4)[C@@H](O)[C@H](OCc4ccccc4)[C@H]3N=[N+]=[N-])[C@H](OCc3ccccc3)[C@H]2OC(=O)c2ccccc2)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],thioglycoside,Dichloromethane,ClCCl,1,Sodium bicarbonate,[Na].O=C(O)O,1,0.0,1,10.0,1,65,66,train,481,480,True,1,unique_structure_key,0,exact_regenerated_o4_acetate_match
